date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:32:14	20523/20523	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:32:11%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/30	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/30.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/portfolio-2-columns/)
20:32:15	2292/2292	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:32:11%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fportfolio-2-columns%2F	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embeda0f9.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/portfolio-2-columns/)
20:32:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jun%202021%2013:32:11%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/?p=30	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/index5643.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/portfolio-2-columns/)
20:32:15	2361/2361	---MCZ	200	added ('OK')	text/xml	date:Mon,%2007%20Jun%202021%2013:32:12%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fportfolio-2-columns%2F&format=xml	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed59e6	(from https://lmpixels.com/wp/leven-wp/full-width-dark/portfolio-2-columns/)
20:32:16	20542/20542	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:32:12%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/34	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/34.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/portfolio-4-columns/)
20:32:16	2292/2292	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:32:13%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fportfolio-4-columns%2F	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embede4cc.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/portfolio-4-columns/)
20:32:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jun%202021%2013:32:13%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/?p=34	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/index1e7e.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/portfolio-4-columns/)
20:32:17	2361/2361	---MCZ	200	added ('OK')	text/xml	date:Mon,%2007%20Jun%202021%2013:32:13%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fportfolio-4-columns%2F&format=xml	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed1fb8	(from https://lmpixels.com/wp/leven-wp/full-width-dark/portfolio-4-columns/)
20:32:18	20542/20542	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:32:14%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/37	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/37.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/portfolio-5-columns/)
20:32:18	2292/2292	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:32:15%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fportfolio-5-columns%2F	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed031f.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/portfolio-5-columns/)
20:32:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jun%202021%2013:32:15%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/?p=37	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/index4837.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/portfolio-5-columns/)
20:32:19	2361/2361	---MCZ	200	added ('OK')	text/xml	date:Mon,%2007%20Jun%202021%2013:32:15%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fportfolio-5-columns%2F&format=xml	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed3822	(from https://lmpixels.com/wp/leven-wp/full-width-dark/portfolio-5-columns/)
20:32:20	18356/18356	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:32:17%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/83	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/83.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog-2-columns/)
20:32:20	693332/693332	---MCZ	200	added ('OK')	text/css	date:Thu,%2022%20Apr%202021%2012:54:36%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/1376dfec-1619084020.min.css	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/1376dfec-1619084020.min.css	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog-2-columns/)
20:32:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jun%202021%2013:32:17%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/?p=83	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/index55e4.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog-2-columns/)
20:32:21	2267/2267	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:32:17%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fblog-2-columns%2F	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embeda244.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog-2-columns/)
20:32:21	2336/2336	---MCZ	200	added ('OK')	text/xml	date:Mon,%2007%20Jun%202021%2013:32:18%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fblog-2-columns%2F&format=xml	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed5795	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog-2-columns/)
20:32:23	108389/108389	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202020%2016:03:16%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/blog_post_2_full.jpg	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/blog_post_2_full.jpg	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog-2-columns/)
20:32:25	273304/273304	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202020%2016:03:16%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/blog_post_6_full.jpg	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/blog_post_6_full.jpg	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog-2-columns/)
20:32:25	129127/129127	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202020%2016:03:15%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/blog_post_7_full.jpg	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/blog_post_7_full.jpg	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog-2-columns/)
20:32:26	154074/154074	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202020%2016:03:16%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/blog_post_5_full.jpg	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/blog_post_5_full.jpg	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog-2-columns/)
20:32:28	29896/29896	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2013:32:24%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/2019/12/04/designing-the-perfect-feature-comparison-table/	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/2019/12/04/designing-the-perfect-feature-comparison-table/index.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog-2-columns/)
20:32:29	18382/18382	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:32:25%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/86	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/86.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog-3-columns/)
20:32:29	311523/311523	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202020%2016:03:15%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/blog_post_3_full.jpg	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/blog_post_3_full.jpg	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog-2-columns/)
20:32:30	337277/337277	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202020%2016:03:16%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/blog_post_4_full.jpg	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/blog_post_4_full.jpg	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog-2-columns/)
20:32:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jun%202021%2013:32:26%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/?p=86	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/index6213.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog-3-columns/)
20:32:31	2267/2267	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:32:27%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fblog-3-columns%2F	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed1d3e.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog-3-columns/)
20:32:32	2336/2336	---MCZ	200	added ('OK')	text/xml	date:Mon,%2007%20Jun%202021%2013:32:28%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fblog-3-columns%2F&format=xml	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embedacc1	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog-3-columns/)
20:32:32	45458/45458	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2013:32:29%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/tag/design/	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/tag/design/index.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog/)
20:32:33	52981/52981	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2013:32:29%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/author/lmpixels/	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/author/lmpixels/index.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog/)
20:32:33	22036/22036	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2013:32:29%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/tag/wordpress/	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/tag/wordpress/index.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog/)
20:32:34	31574/31574	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2013:32:30%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/tag/ui/	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/tag/ui/index.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog/)
20:32:34	22021/22021	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2013:32:29%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/tag/plugin/	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/tag/plugin/index.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog/)
20:32:34	22009/22009	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2013:32:30%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/tag/icon/	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/tag/icon/index.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog/)
20:32:36	22279/22279	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2013:32:31%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/tag/video/	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/tag/video/index.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog/)
20:32:37	26756/26756	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2013:32:31%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/tag/ux/	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/tag/ux/index.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog/)
20:32:37	22274/22274	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2013:32:31%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/tag/menu/	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/tag/menu/index.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog/)
20:32:37	22279/22279	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2013:32:33%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/tag/vimeo/	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/tag/vimeo/index.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog/)
20:32:37	267966/267966	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202020%2016:03:16%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/blog_post_1_full.jpg	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/blog_post_1_full.jpg	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog/)
20:32:37	22289/22289	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2013:32:34%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/tag/youtube/	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/tag/youtube/index.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog/)
20:32:39	6724/6724	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:32:34%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/187	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/187.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/contact/)
20:32:39	22102/22102	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2013:32:34%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/tag/sketch/	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/tag/sketch/index.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog/)
20:32:39	22117/22117	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2013:32:34%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/tag/photoshop/	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/tag/photoshop/index.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog/)
20:32:39	22122/22122	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2013:32:35%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/tag/soundcloud/	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/tag/soundcloud/index.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog/)
20:32:41	2232/2232	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:32:36%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fcontact%2F	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embedd6a5.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/contact/)
20:32:41	21888/21888	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2013:32:37%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/tag/e-commerce/	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/tag/e-commerce/index.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog/)
20:32:41	21853/21853	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2013:32:36%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/tag/cms/	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/tag/cms/index.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog/)
20:32:41	22218/22218	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2013:32:37%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/tag/table/	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/tag/table/index.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog/)
20:32:41	22208/22208	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2013:32:38%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/tag/web/	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/tag/web/index.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog/)
20:32:43	2301/2301	---MCZ	200	added ('OK')	text/xml	date:Mon,%2007%20Jun%202021%2013:32:38%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed0231	(from https://lmpixels.com/wp/leven-wp/full-width-dark/contact/)
20:32:43	22144/22144	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2013:32:38%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/tag/animate/	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/tag/animate/index.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog/)
20:32:43	29038/29038	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2013:32:38%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/2019/12/04/best-practices-for-animated-progress-indicators/	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/2019/12/04/best-practices-for-animated-progress-indicators/index.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog/)
20:32:44	22124/22124	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2013:32:38%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/tag/bar/	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/tag/bar/index.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog/)
20:32:44	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260b0c48f-4d7%22	https://lmpixels.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://lmpixels.com/wp/leven-wp/full-width-dark/contact/)
20:32:45	22149/22149	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2013:32:40%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/tag/progress/	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/tag/progress/index.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/blog/)
20:32:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jun%202021%2013:32:40%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/?p=187	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/indexc885.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/contact/)
20:32:46	850/850	---MC-	200	added ('OK')	text/javascript	date:Mon,%2007%20Jun%202021%2013:32:42%20GMT	https://www.google.com/recaptcha/api.js	C:/My%20Web%20Sites/Web%20Netlify/www.google.com/recaptcha/api.js	(from https://lmpixels.com/wp/leven-wp/full-width-dark/contact/)
20:32:46	173071/173071	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2022%20Apr%202021%2010:39:21%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/490f786e-1617349864.min.js	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/490f786e-1617349864.min.js	(from https://lmpixels.com/wp/leven-wp/full-width-dark/contact/)
20:32:47	1428/1428	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2010%20Feb%202021%2015:45:22%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/59f81529-1612426405.min.js	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/59f81529-1612426405.min.js	(from https://lmpixels.com/wp/leven-wp/full-width-dark/contact/)
20:32:50	10376/10376	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:32:45%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/334	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/334.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/extra/)
20:32:50	696485/696485	---MCZ	200	added ('OK')	text/css	date:Thu,%2022%20Apr%202021%2015:26:42%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/c9761b3d-1619084020.min.css	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/c9761b3d-1619084020.min.css	(from https://lmpixels.com/wp/leven-wp/full-width-dark/extra/)
20:32:51	244504/244504	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2015%20Apr%202021%2012:05:44%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/cf1336b9-1618481472.min.js	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/cf1336b9-1618481472.min.js	(from https://lmpixels.com/wp/leven-wp/full-width-dark/extra/)
20:32:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jun%202021%2013:32:47%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/?p=334	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/indexd06c.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/extra/)
20:32:52	2222/2222	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:32:48%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fextra%2F	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed2827.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/extra/)
